osm_id,path,level,name
13459553,TR.06.020.0039,NEIGHBORHOOD,Fatih Mahallesi
2441764613,TR.06.020.0040,NEIGHBORHOOD,Gökçeöz
2396016504,TR.06.020.0041,NEIGHBORHOOD,Güzelöz
12562286,TR.06.020.0042,NEIGHBORHOOD,Hacıbey Mahallesi
2442867322,TR.06.020.0043,NEIGHBORHOOD,Hacıhasanlar
2304569225,TR.06.020.0044,NEIGHBORHOOD,Hıdırlar
2442867446,TR.06.020.0045,NEIGHBORHOOD,İslamalan
2396016505,TR.06.020.0046,NEIGHBORHOOD,Kabaca
2442718551,TR.06.020.0047,NEIGHBORHOOD,Kadıköy
2442718555,TR.06.020.0048,NEIGHBORHOOD,Karacasu
2442867323,TR.06.020.0049,NEIGHBORHOOD,Karahisar
1480796854,TR.06.020.0050,NEIGHBORHOOD,Karahisar Gölcük
2304569232,TR.06.020.0051,NEIGHBORHOOD,Karahisar Kozlu
1480796865,TR.06.020.0052,NEIGHBORHOOD,Karaköy
2395938461,TR.06.020.0053,NEIGHBORHOOD,Kavak
2442867324,TR.06.020.0054,NEIGHBORHOOD,Kulu
2395938462,TR.06.020.0055,NEIGHBORHOOD,Kuruca
2395957766,TR.06.020.0056,NEIGHBORHOOD,Kuzucular
2442867325,TR.06.020.0057,NEIGHBORHOOD,Meyildere
2442867326,TR.06.020.0058,NEIGHBORHOOD,Meyilhacılar
2442718562,TR.06.020.0059,NEIGHBORHOOD,Nallıdere
2441764654,TR.06.020.0060,NEIGHBORHOOD,Nallıgölcük
1121402902,TR.06.020.0061,NEIGHBORHOOD,Nallıkozlu
13459552,TR.06.020.0062,NEIGHBORHOOD,Nasuhpaşa Mahallesi
17557058,TR.06.020.0063,NEIGHBORHOOD,Nebioğlu Mahallesi
2442727437,TR.06.020.0064,NEIGHBORHOOD,Ömerşeyhler
2395938463,TR.06.020.0065,NEIGHBORHOOD,Osmanköy
2395958107,TR.06.020.0066,NEIGHBORHOOD,Öşürler
2395957769,TR.06.020.0067,NEIGHBORHOOD,Ozan
2396016507,TR.06.020.0068,NEIGHBORHOOD,Sarıkaya
2304569260,TR.06.020.0069,NEIGHBORHOOD,Sarıyar
2442718566,TR.06.020.0070,NEIGHBORHOOD,Sobran
2395938465,TR.06.020.0071,NEIGHBORHOOD,Soğukkuyu
2442867327,TR.06.020.0072,NEIGHBORHOOD,Subaşı
17557057,TR.06.020.0073,NEIGHBORHOOD,Tekirler Mahallesi
1121317245,TR.06.020.0074,NEIGHBORHOOD,Tekkeköy
2442867329,TR.06.020.0075,NEIGHBORHOOD,Tepe
2773625442,TR.06.020.0076,NEIGHBORHOOD,Uluhan
2303928028,TR.06.020.0077,NEIGHBORHOOD,Uluköy
17564251,TR.06.020.0078,NEIGHBORHOOD,Uzunöz Mahallesi
1120268753,TR.06.020.0079,NEIGHBORHOOD,Yakapınar
11485201,TR.06.020.0080,NEIGHBORHOOD,Yazı Mahallesi
17564250,TR.06.020.0081,NEIGHBORHOOD,Yenice Mahallesi
1480796922,TR.06.020.0082,NEIGHBORHOOD,Yeşilyurt
1480796924,TR.06.020.0083,NEIGHBORHOOD,Yukarı Bağdere
9409683359,TR.06.020.0084,NEIGHBORHOOD,Yukarı Bağlıca
20070305,TR.06.020.0085,NEIGHBORHOOD,Yukarıkavacık Mahallesi
2311601697,TR.06.021.0001,NEIGHBORHOOD,Adatoprakpınar
11897370880,TR.06.021.0002,NEIGHBORHOOD,Alagöz Karşıyaka
11897370881,TR.06.021.0003,NEIGHBORHOOD,Alagöz Yaylası
2311601704,TR.06.021.0004,NEIGHBORHOOD,Avdanlı
1473911427,TR.06.021.0005,NEIGHBORHOOD,Avşar
1473953784,TR.06.021.0006,NEIGHBORHOOD,Babayakup
29474769,TR.06.021.0007,NEIGHBORHOOD,Basrı
2311601713,TR.06.021.0008,NEIGHBORHOOD,Beşköprü
1473911430,TR.06.021.0009,NEIGHBORHOOD,Beyceğiz
1421881819,TR.06.021.0010,NEIGHBORHOOD,Beylikköprü
2971211230,TR.06.021.0011,NEIGHBORHOOD,Çalayık Çiftliği
16005643,TR.06.021.0012,NEIGHBORHOOD,Çamlıca Mahallesi
2311603512,TR.06.021.0013,NEIGHBORHOOD,Çanakçı
1473912751,TR.06.021.0014,NEIGHBORHOOD,Çekirdeksiz
1473912753,TR.06.021.0015,NEIGHBORHOOD,Çimenceğiz
16005651,TR.06.021.0016,NEIGHBORHOOD,Cumhuriyet Mahallesi
16005646,TR.06.021.0017,NEIGHBORHOOD,Esentepe Mahallesi
2311601729,TR.06.021.0018,NEIGHBORHOOD,Eski Karsak
1473953793,TR.06.021.0019,NEIGHBORHOOD,Eski Köseler
18486125,TR.06.021.0020,NEIGHBORHOOD,Eski Polatlı Mahallesi
16005648,TR.06.021.0021,NEIGHBORHOOD,Fatih Mahallesi
16005652,TR.06.021.0022,NEIGHBORHOOD,Gazi Mahallesi
1473911443,TR.06.021.0023,NEIGHBORHOOD,Gedikli
1473953795,TR.06.021.0024,NEIGHBORHOOD,Gençali
2311601742,TR.06.021.0025,NEIGHBORHOOD,Gülpınar
16005647,TR.06.021.0026,NEIGHBORHOOD,Gülveren Mahallesi
951562832,TR.06.021.0027,NEIGHBORHOOD,Gümüşyaka
18486126,TR.06.021.0028,NEIGHBORHOOD,Gündoğan Mahallesi
1473911449,TR.06.021.0029,NEIGHBORHOOD,Güreş
2311601757,TR.06.021.0030,NEIGHBORHOOD,Hacımusa
2311601760,TR.06.021.0031,NEIGHBORHOOD,Hacımuslu
2311601763,TR.06.021.0032,NEIGHBORHOOD,Hacıosmanoğlu
1473911458,TR.06.021.0033,NEIGHBORHOOD,Hacıtuğrul
11568884040,TR.06.021.0034,NEIGHBORHOOD,Hıdırlar Yaylası
1473911460,TR.06.021.0035,NEIGHBORHOOD,Hıdırşeyh
2311603531,TR.06.021.0036,NEIGHBORHOOD,İğciler
2311601783,TR.06.021.0037,NEIGHBORHOOD,Ilıca
2311603527,TR.06.021.0038,NEIGHBORHOOD,İnler
16005642,TR.06.021.0039,NEIGHBORHOOD,İstiklal Mahallesi
2311601786,TR.06.021.0040,NEIGHBORHOOD,Kabak
1473911463,TR.06.021.0041,NEIGHBORHOOD,Karaahmet
2311601795,TR.06.021.0042,NEIGHBORHOOD,Karabenli
1473953826,TR.06.021.0043,NEIGHBORHOOD,Karacaahmet
2311601802,TR.06.021.0044,NEIGHBORHOOD,Karahamzalı
2311601809,TR.06.021.0045,NEIGHBORHOOD,Karailyas
2782974399,TR.06.021.0046,NEIGHBORHOOD,Karakaya
2311601810,TR.06.021.0047,NEIGHBORHOOD,Karakuyu
1473911474,TR.06.021.0048,NEIGHBORHOOD,Karapınar
2311601817,TR.06.021.0049,NEIGHBORHOOD,Karayavşan
18485843,TR.06.021.0050,NEIGHBORHOOD,Kargalı Mahallesi
2782974402,TR.06.021.0051,NEIGHBORHOOD,Kayabaşı
1992137108,TR.06.021.0052,NEIGHBORHOOD,Kıranharmanı
1473953857,TR.06.021.0053,NEIGHBORHOOD,Kızılcakışla
951564274,TR.06.021.0054,NEIGHBORHOOD,Kocahacılı
16005650,TR.06.021.0055,NEIGHBORHOOD,Kurtuluş Mahallesi
2970268572,TR.06.021.0056,NEIGHBORHOOD,Kuşcu
1473953859,TR.06.021.0057,NEIGHBORHOOD,Macun
16005653,TR.06.021.0058,NEIGHBORHOOD,Mehmetakif Mahallesi
2781249016,TR.06.021.0059,NEIGHBORHOOD,Mıcıkoğlu
1473911479,TR.06.021.0060,NEIGHBORHOOD,Müslüm
1473911481,TR.06.021.0061,NEIGHBORHOOD,Oğuzlar
2970268574,TR.06.021.0062,NEIGHBORHOOD,Olukpınar
1473954258,TR.06.021.0063,NEIGHBORHOOD,Ömerler
2311603520,TR.06.021.0064,NEIGHBORHOOD,Ördekgölü
2311603521,TR.06.021.0065,NEIGHBORHOOD,Özyurt
1473911482,TR.06.021.0066,NEIGHBORHOOD,Poyraz
2311601891,TR.06.021.0067,NEIGHBORHOOD,Sabanca
1473912764,TR.06.021.0068,NEIGHBORHOOD,Şabanözü
2311601893,TR.06.021.0069,NEIGHBORHOOD,Sakarya
2311601897,TR.06.021.0070,NEIGHBORHOOD,Sarıhalil
1473911487,TR.06.021.0071,NEIGHBORHOOD,Sarıoba
283016901,TR.06.021.0072,NEIGHBORHOOD,Sazılar
16005649,TR.06.021.0073,NEIGHBORHOOD,Şehitlik Mahallesi
16005641,TR.06.021.0074,NEIGHBORHOOD,Şentepe Mahallesi
2311603534,TR.06.021.0075,NEIGHBORHOOD,Şeyhahmetli
1473954290,TR.06.021.0076,NEIGHBORHOOD,Şeyhali
2311601903,TR.06.021.0077,NEIGHBORHOOD,Sinanlı
2311601904,TR.06.021.0078,NEIGHBORHOOD,Sincik
2311601905,TR.06.021.0079,NEIGHBORHOOD,Sivri
1473953885,TR.06.021.0080,NEIGHBORHOOD,Taşpınar
2311601911,TR.06.021.0081,NEIGHBORHOOD,Tatlıkuyu
2311601917,TR.06.021.0082,NEIGHBORHOOD,Toydemir
2311601918,TR.06.021.0083,NEIGHBORHOOD,Tüfekçioğlu
18486157,TR.06.021.0084,NEIGHBORHOOD,Türkkarsak Mahallesi
951605818,TR.06.021.0085,NEIGHBORHOOD,Türktaciri
2311603522,TR.06.021.0086,NEIGHBORHOOD,Üçpınar
1398169187,TR.06.021.0087,NEIGHBORHOOD,Uzunbey
2311601925,TR.06.021.0088,NEIGHBORHOOD,Yağcıoğlu
1473911494,TR.06.021.0089,NEIGHBORHOOD,Yağmurbaba
9465392835,TR.06.021.0090,NEIGHBORHOOD,Yaralı
9465339467,TR.06.021.0091,NEIGHBORHOOD,Yassıhüyük
16005644,TR.06.021.0092,NEIGHBORHOOD,Yeni Mahalle
951605572,TR.06.021.0093,NEIGHBORHOOD,Yenice
1473911496,TR.06.021.0094,NEIGHBORHOOD,Yenidoğan
1473953898,TR.06.021.0095,NEIGHBORHOOD,Yeniköseler
2311601929,TR.06.021.0096,NEIGHBORHOOD,Yenimehmetli
2311601932,TR.06.021.0097,NEIGHBORHOOD,Yeşilöz
2311601935,TR.06.021.0098,NEIGHBORHOOD,Yıldızlı
2318028122,TR.06.021.0099,NEIGHBORHOOD,Yukarı Mahalle
1398169199,TR.06.021.0100,NEIGHBORHOOD,Yüzükbaşı
16005645,TR.06.021.0101,NEIGHBORHOOD,Zafer Mahallesi
17555911,TR.06.022.0001,NEIGHBORHOOD,Abadan Mahallesi
17554116,TR.06.022.0002,NEIGHBORHOOD,Altınova Mahallesi
6748047,TR.06.022.0003,NEIGHBORHOOD,Ayyıldız Mahallesi
6770611,TR.06.022.0004,NEIGHBORHOOD,Fatih Mahallesi
11558788,TR.06.022.0005,NEIGHBORHOOD,Karaköy Mahallesi
17555932,TR.06.022.0006,NEIGHBORHOOD,Karşıyaka Mahallesi
17555010,TR.06.022.0007,NEIGHBORHOOD,Kösrelikkızığı Mahallesi
6770589,TR.06.022.0008,NEIGHBORHOOD,Merkez Mahallesi
6768370,TR.06.022.0009,NEIGHBORHOOD,Mimar Sinan Mahallesi
17554115,TR.06.022.0010,NEIGHBORHOOD,Peçenek Mahallesi
17554934,TR.06.022.0011,NEIGHBORHOOD,Saray Cumhuriyet Mahallesi
17554903,TR.06.022.0012,NEIGHBORHOOD,Saray Fatih Mahallesi
17554994,TR.06.022.0013,NEIGHBORHOOD,Saray Gümüşoluk Mahallesi
17554594,TR.06.022.0014,NEIGHBORHOOD,Saray Osmangazi Mahallesi
17556015,TR.06.022.0015,NEIGHBORHOOD,Sirkeli Yeşilova Mahallesi
17563180,TR.06.022.0016,NEIGHBORHOOD,Sirkeli Yeşilyurt Mahallesi
6770620,TR.06.022.0017,NEIGHBORHOOD,Tevfik İleri Mahallesi
17554578,TR.06.022.0018,NEIGHBORHOOD,Yeni Karaköy Mahallesi
17554219,TR.06.022.0019,NEIGHBORHOOD,Yıldırım Beyazıt Mahallesi
6770556,TR.06.022.0020,NEIGHBORHOOD,Yunus Emre Mahallesi
17559486,TR.06.022.0021,NEIGHBORHOOD,Yuva Mahallesi
2516139350,TR.06.023.0001,NEIGHBORHOOD,Acıkuyu
2516139351,TR.06.023.0002,NEIGHBORHOOD,Acıöz
1401082345,TR.06.023.0003,NEIGHBORHOOD,Akarca
1396674025,TR.06.023.0004,NEIGHBORHOOD,Akin
17204376,TR.06.023.0005,NEIGHBORHOOD,Akseki Mahallesi
16346154,TR.06.023.0006,NEIGHBORHOOD,Aktaş Mahallesi
1401082354,TR.06.023.0007,NEIGHBORHOOD,Aliuşağı
1480173152,TR.06.023.0008,NEIGHBORHOOD,Bağobası
1480173151,TR.06.023.0009,NEIGHBORHOOD,Baltalı
17193901,TR.06.023.0010,NEIGHBORHOOD,Boğaziçi Mahallesi
1401082367,TR.06.023.0011,NEIGHBORHOOD,Büyükdamlacık
1401082368,TR.06.023.0012,NEIGHBORHOOD,Büyükkışla
1480173196,TR.06.023.0013,NEIGHBORHOOD,Çalören
1480173197,TR.06.023.0014,NEIGHBORHOOD,Çatçat
1396675675,TR.06.023.0015,NEIGHBORHOOD,Çavuş
1480173198,TR.06.023.0016,NEIGHBORHOOD,Çayırönü
1480173200,TR.06.023.0017,NEIGHBORHOOD,Çıngıl
17204377,TR.06.023.0018,NEIGHBORHOOD,Cumhuriyet Mahallesi
1480173153,TR.06.023.0019,NEIGHBORHOOD,Deliller
1480173154,TR.06.023.0020,NEIGHBORHOOD,Devekovan
1401082377,TR.06.023.0021,NEIGHBORHOOD,Doğankaya
14440199,TR.06.023.0022,NEIGHBORHOOD,Ekici Mahallesi
1480173156,TR.06.023.0023,NEIGHBORHOOD,Eley
17193906,TR.06.023.0024,NEIGHBORHOOD,Emek Mahallesi
1480173157,TR.06.023.0025,NEIGHBORHOOD,Fadıllı
2516139362,TR.06.023.0026,NEIGHBORHOOD,Geçitli
1480173159,TR.06.023.0027,NEIGHBORHOOD,Gülhüyük
17204373,TR.06.023.0028,NEIGHBORHOOD,Hacıbektaşlı Mahallesi
14440198,TR.06.023.0029,NEIGHBORHOOD,Hacıenbiya Mahallesi
1480173161,TR.06.023.0030,NEIGHBORHOOD,Hamzalı
1480173162,TR.06.023.0031,NEIGHBORHOOD,Haydarlı
13393689,TR.06.023.0032,NEIGHBORHOOD,Hürriyet Mahallesi
14440197,TR.06.023.0033,NEIGHBORHOOD,İstiklal Mahallesi
1401082378,TR.06.023.0034,NEIGHBORHOOD,Kacarlı
1480173163,TR.06.023.0035,NEIGHBORHOOD,Kadıncık
1480173164,TR.06.023.0036,NEIGHBORHOOD,Kadıobası
17193902,TR.06.023.0037,NEIGHBORHOOD,Kale Mahallesi
1480173165,TR.06.023.0038,NEIGHBORHOOD,Karabük
9286498527,TR.06.023.0039,NEIGHBORHOOD,Karamollauşağı
1480173166,TR.06.023.0040,NEIGHBORHOOD,Karandere
1401082379,TR.06.023.0041,NEIGHBORHOOD,Küçükdamlacık
17204375,TR.06.023.0042,NEIGHBORHOOD,Mehmet Akif Ersoy Mahallesi
17193905,TR.06.023.0043,NEIGHBORHOOD,Mustafacık Mahallesi
1480173167,TR.06.023.0044,NEIGHBORHOOD,Musular
1401082385,TR.06.023.0045,NEIGHBORHOOD,Odunboğazı
1480173168,TR.06.023.0046,NEIGHBORHOOD,Palazobası
1480173155,TR.06.023.0047,NEIGHBORHOOD,Parlasan
1401082388,TR.06.023.0048,NEIGHBORHOOD,Sadıklı
17193904,TR.06.023.0049,NEIGHBORHOOD,Sanayi Mahallesi
2516140784,TR.06.023.0050,NEIGHBORHOOD,Şanlıkışla
17193903,TR.06.023.0051,NEIGHBORHOOD,Sarıkaya Mahallesi
1401082889,TR.06.023.0052,NEIGHBORHOOD,Şeker
1480173203,TR.06.023.0053,NEIGHBORHOOD,Şereflidavutlu
17204374,TR.06.023.0054,NEIGHBORHOOD,Şeyh Kuyusu Mahallesi
1480173204,TR.06.023.0055,NEIGHBORHOOD,Şeyhli
1480173169,TR.06.023.0056,NEIGHBORHOOD,Seymenli
14440196,TR.06.023.0057,NEIGHBORHOOD,Tuzla Mahallesi
1480173201,TR.06.023.0058,NEIGHBORHOOD,Üzengilik
1401082400,TR.06.023.0059,NEIGHBORHOOD,Yalnızpınar
1401082408,TR.06.023.0060,NEIGHBORHOOD,Yazısöğüt
13393692,TR.06.023.0061,NEIGHBORHOOD,Yeni Mahalle
13393687,TR.06.023.0062,NEIGHBORHOOD,Yeşilova Mahallesi
1480173172,TR.06.023.0063,NEIGHBORHOOD,Yeşilyurt
1401082412,TR.06.023.0064,NEIGHBORHOOD,Yusufkuyusu
6729026,TR.06.024.0001,NEIGHBORHOOD,29 Ekim Mahallesi
6793006,TR.06.024.0002,NEIGHBORHOOD,Adalet Mahallesi
6726365,TR.06.024.0003,NEIGHBORHOOD,Ahi Evran Mahallesi
19516175,TR.06.024.0004,NEIGHBORHOOD,Ahi Evran OSB Mahallesi
20058428,TR.06.024.0005,NEIGHBORHOOD,Akçaören Mahallesi
6726193,TR.06.024.0006,NEIGHBORHOOD,Akşemsettin Mahallesi
20058632,TR.06.024.0007,NEIGHBORHOOD,Alagöz Mahallesi
20058634,TR.06.024.0008,NEIGHBORHOOD,Alcı Mahallesi
20058633,TR.06.024.0009,NEIGHBORHOOD,Alcı OSB Mahallesi
20058636,TR.06.024.0010,NEIGHBORHOOD,Anayurt Mahallesi
6726011,TR.06.024.0011,NEIGHBORHOOD,Andiçen Mahallesi
6725996,TR.06.024.0012,NEIGHBORHOOD,Atatürk Mahallesi
20058937,TR.06.024.0013,NEIGHBORHOOD,Bacı Mahallesi
20058928,TR.06.024.0014,NEIGHBORHOOD,Beyobası Mahallesi
20058518,TR.06.024.0015,NEIGHBORHOOD,Çiçektepe Mahallesi
6729173,TR.06.024.0016,NEIGHBORHOOD,Çoğlu Mahallesi
20058927,TR.06.024.0017,NEIGHBORHOOD,Çokören Mahallesi
20058935,TR.06.024.0018,NEIGHBORHOOD,Cumhuriyet Mahallesi
20058473,TR.06.024.0019,NEIGHBORHOOD,Erkeksu Mahallesi
6726112,TR.06.024.0020,NEIGHBORHOOD,Ertuğrulgazi Mahallesi
20058637,TR.06.024.0021,NEIGHBORHOOD,Esenler Mahallesi
6726590,TR.06.024.0022,NEIGHBORHOOD,Fatih Mahallesi
6729027,TR.06.024.0023,NEIGHBORHOOD,Fevzi Çakmak Mahallesi
20058936,TR.06.024.0024,NEIGHBORHOOD,Gazi Mahallesi
6728446,TR.06.024.0025,NEIGHBORHOOD,Gazi Osmanpaşa Mahallesi
20058938,TR.06.024.0026,NEIGHBORHOOD,Girmeç Mahallesi
6728445,TR.06.024.0027,NEIGHBORHOOD,Gökçek Mahallesi
20058667,TR.06.024.0028,NEIGHBORHOOD,Hisarlıkaya Mahallesi
20058929,TR.06.024.0029,NEIGHBORHOOD,Hürriyet Mahallesi
20058429,TR.06.024.0030,NEIGHBORHOOD,İlyakut Mahallesi
20058430,TR.06.024.0031,NEIGHBORHOOD,İncirlik Mahallesi
6726260,TR.06.024.0032,NEIGHBORHOOD,İstasyon Mahallesi
20058934,TR.06.024.0033,NEIGHBORHOOD,İstiklal Mahallesi
20058520,TR.06.024.0034,NEIGHBORHOOD,Kesiktaş Mahallesi
6652689,TR.06.024.0035,NEIGHBORHOOD,Malazgirt Mahallesi
20058933,TR.06.024.0036,NEIGHBORHOOD,Malıköy Anadolu OSB Mahallesi
20058932,TR.06.024.0037,NEIGHBORHOOD,Malıköy Başkent OSB Mahallesi
20058931,TR.06.024.0038,NEIGHBORHOOD,Malıköy Dökümcüler OSB Mahallesi
20058930,TR.06.024.0039,NEIGHBORHOOD,Malıköy Mahallesi
6726010,TR.06.024.0040,NEIGHBORHOOD,Maraşal Çakmak Mahallesi
6728890,TR.06.024.0041,NEIGHBORHOOD,Menderes Mahallesi
6728461,TR.06.024.0042,NEIGHBORHOOD,Mevlana Mahallesi
20058431,TR.06.024.0043,NEIGHBORHOOD,Mülk Mahallesi
6728843,TR.06.024.0044,NEIGHBORHOOD,Mustafa Kemal Mahallesi
6792299,TR.06.024.0045,NEIGHBORHOOD,Osmaniye Mahallesi
6726055,TR.06.024.0046,NEIGHBORHOOD,Osmanlı Mahallesi
6726111,TR.06.024.0047,NEIGHBORHOOD,Pınarbaşı Mahallesi
6726164,TR.06.024.0048,NEIGHBORHOOD,Plevne Mahallesi
20058517,TR.06.024.0049,NEIGHBORHOOD,Polatlar Mahallesi
6792224,TR.06.024.0050,NEIGHBORHOOD,Saraycık Mahallesi
6726163,TR.06.024.0051,NEIGHBORHOOD,Selçuklu Mahallesi
6652734,TR.06.024.0052,NEIGHBORHOOD,Tandoğan Mahallesi
20058516,TR.06.024.0053,NEIGHBORHOOD,Tatlar Mahallesi
6728462,TR.06.024.0054,NEIGHBORHOOD,Törekent Mahallesi
20058635,TR.06.024.0055,NEIGHBORHOOD,Türkobası Mahallesi
20058926,TR.06.024.0056,NEIGHBORHOOD,Ücret Mahallesi
6726508,TR.06.024.0057,NEIGHBORHOOD,Ulubatlı Hasan Mahallesi
6792223,TR.06.024.0058,NEIGHBORHOOD,Yeniçimşit Mahallesi
20058925,TR.06.024.0059,NEIGHBORHOOD,Yenihisar Mahallesi
20058474,TR.06.024.0060,NEIGHBORHOOD,Yenikayı Mahallesi
20058519,TR.06.024.0061,NEIGHBORHOOD,Yenipeçenek Mahallesi
6726470,TR.06.024.0062,NEIGHBORHOOD,Yunus Emre Mahallesi
5546023,TR.06.025.0001,NEIGHBORHOOD,25 Mart Mahallesi
5608962,TR.06.025.0002,NEIGHBORHOOD,Anadolu Mahallesi
5623458,TR.06.025.0003,NEIGHBORHOOD,Aşağı Yahyalar Mahallesi
3680867,TR.06.025.0004,NEIGHBORHOOD,Ata Mahallesi
5623518,TR.06.025.0005,NEIGHBORHOOD,Avcılar Mahallesi
5554887,TR.06.025.0006,NEIGHBORHOOD,Barış Mahallesi
5609065,TR.06.025.0007,NEIGHBORHOOD,Barıştepe Mahallesi
6747494,TR.06.025.0008,NEIGHBORHOOD,Batı Sitesi Mahallesi
3680866,TR.06.025.0009,NEIGHBORHOOD,Beştepe Mahallesi
5609054,TR.06.025.0010,NEIGHBORHOOD,Burç Mahallesi
18698109,TR.06.025.0011,NEIGHBORHOOD,Çakırlar Mahallesi
5546025,TR.06.025.0012,NEIGHBORHOOD,Çamlıca Mahallesi
5596514,TR.06.025.0013,NEIGHBORHOOD,Çarşı Mahallesi
5611743,TR.06.025.0014,NEIGHBORHOOD,Çiğdemtepe Mahallesi
18698108,TR.06.025.0015,NEIGHBORHOOD,Cumhuriyet Mahallesi
5608995,TR.06.025.0016,NEIGHBORHOOD,Demetevler Mahallesi
5546301,TR.06.025.0017,NEIGHBORHOOD,Demetgül Mahallesi
5554884,TR.06.025.0018,NEIGHBORHOOD,Demetlale Mahallesi
5540962,TR.06.025.0019,NEIGHBORHOOD,Emniyet Mahallesi
6747493,TR.06.025.0020,NEIGHBORHOOD,Ergazi Mahallesi
5596689,TR.06.025.0021,NEIGHBORHOOD,Ergenekon Mahallesi
5596580,TR.06.025.0022,NEIGHBORHOOD,Esentepe Mahallesi
5546215,TR.06.025.0023,NEIGHBORHOOD,Gayret Mahallesi
5541250,TR.06.025.0024,NEIGHBORHOOD,Gazi Mahallesi
5609052,TR.06.025.0025,NEIGHBORHOOD,Güventepe Mahallesi
5609028,TR.06.025.0026,NEIGHBORHOOD,Güzelyaka Mahallesi
5623804,TR.06.025.0027,NEIGHBORHOOD,İlkyerleşim Mahallesi
5635841,TR.06.025.0028,NEIGHBORHOOD,İnönü Mahallesi
5554853,TR.06.025.0029,NEIGHBORHOOD,Işınlar Mahallesi
5623621,TR.06.025.0030,NEIGHBORHOOD,İvedikköy Mahallesi
5623513,TR.06.025.0031,NEIGHBORHOOD,Kaletepe Mahallesi
6789619,TR.06.025.0032,NEIGHBORHOOD,Karacakaya Mahallesi
5635799,TR.06.025.0033,NEIGHBORHOOD,Kardelen Mahallesi
5608971,TR.06.025.0034,NEIGHBORHOOD,Karşıyaka Mahallesi
5609083,TR.06.025.0035,NEIGHBORHOOD,Kayalar Mahallesi
5635858,TR.06.025.0036,NEIGHBORHOOD,Kentkoop Mahallesi
5623991,TR.06.025.0037,NEIGHBORHOOD,Kuzey Yıldızı Mahallesi
5541275,TR.06.025.0038,NEIGHBORHOOD,Macun Mahallesi
5609003,TR.06.025.0039,NEIGHBORHOOD,Mehmet Akif Ersoy Mahallesi
5624447,TR.06.025.0040,NEIGHBORHOOD,Memlik Mahallesi
13761238,TR.06.025.0041,NEIGHBORHOOD,Ostim Mahallesi
5623786,TR.06.025.0042,NEIGHBORHOOD,Ostim OSB Mahallesi
5609011,TR.06.025.0043,NEIGHBORHOOD,Özevler Mahallesi
5609034,TR.06.025.0044,NEIGHBORHOOD,Pamuklar Mahallesi
5596459,TR.06.025.0045,NEIGHBORHOOD,Ragıp Tüzün Mahallesi
5623684,TR.06.025.0046,NEIGHBORHOOD,Serhat Mahallesi
13761239,TR.06.025.0047,NEIGHBORHOOD,Susuz Mahallesi
5596556,TR.06.025.0048,NEIGHBORHOOD,Tepealtı Mahallesi
5635764,TR.06.025.0049,NEIGHBORHOOD,Turgut Özal Mahallesi
5623780,TR.06.025.0050,NEIGHBORHOOD,Uğur Mumcu Mahallesi
5554811,TR.06.025.0051,NEIGHBORHOOD,Varlık Mahallesi
5623969,TR.06.025.0052,NEIGHBORHOOD,Yakacık Mahallesi
6747495,TR.06.025.0053,NEIGHBORHOOD,Yeni Batı Mahallesi
5596477,TR.06.025.0054,NEIGHBORHOOD,Yeniçağ Mahallesi
5609015,TR.06.025.0055,NEIGHBORHOOD,Yeşilevler Mahallesi
5623480,TR.06.025.0056,NEIGHBORHOOD,Yukarı Yahyalar Mahallesi
5596484,TR.06.025.0057,NEIGHBORHOOD,Yunus Emre Mahallesi
5623959,TR.06.025.0058,NEIGHBORHOOD,Yuvaköy Mahallesi
